Job Id,Qualifications,Work Type,Company Size,Job Posting Date,Job Title,Benefits,skills,Company,Min salary,Max Salary,Min Experience,Max Experience
342729207689959,M.Com,Part-Time,134053,2021-11-01,Database Administrator,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Data analysis Database querying and reporting Data visualization SQL proficiency Data quality assurance,Occidental Petroleum,62,113,2,8
2779451666526323,B.Com,Part-Time,17401,2023-06-27,Front-End Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",UI/UX design Frontend web development Wireframing and prototyping User research Accessibility standards Responsive design Collaboration skills,Shree Cement,64,125,4,9
86194252245262,PhD,Part-Time,129566,2021-12-31,Social Media Coordinator,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Content creation (e.g., writing, editing, graphic design, video production) Content marketing Social media management SEO optimization Creative storytelling Audience engagement Analytics and reporting Adaptability Communication skills Creativity",Tata Consultancy Services (TCS),59,121,4,9
1755985463875729,PhD,Intern,127791,2023-01-24,Administrative Assistant,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)",Ingredion,63,108,0,12
1605608955553241,BBA,Contract,80204,2022-06-19,Administrative Assistant,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)",Thor Industries,56,99,2,10
496502536747070,MCA,Part-Time,36143,2022-03-24,Software Developer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Mobile app development languages (e.g., Java, Swift, Kotlin) Cross-platform development (e.g., React Native, Flutter) Mobile app design principles APIs and web services integration Debugging and troubleshooting",UnitedHealth Group,55,104,4,10
1047035066369770,PhD,Intern,112592,2022-08-19,Technical Writer,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Writing skills Content creation SEO knowledge Research skills Grammar and proofreading,EasyJet,57,113,4,10
1686569109200467,PhD,Part-Time,82830,2022-11-30,Project Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Construction management Budgeting Contract negotiation Safety regulations,Tenet Healthcare,60,83,4,8
181827155679649,B.Com,Contract,39984,2021-09-27,Legal Counsel,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Employment law and regulations Employment contracts and agreements Workplace discrimination and harassment laws Legal compliance Client representation and advocacy,Booz Allen Hamilton Holding,56,87,1,8
556526806327182,MBA,Contract,113665,2023-02-28,Content Writer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Copywriting Content creation SEO Marketing strategies Creativity,IQVIA Holdings,59,115,3,11
173924221684978,M.Com,Intern,89686,2023-03-14,Financial Controller,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning",Siemens AG,56,92,4,15
1949051672381873,MBA,Part-Time,32498,2023-01-12,Account Director,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Business development Sales strategy Market analysis Client acquisition Team leadership Strategic planning Presentation skills,Truist Financial,65,88,4,12
1435967876929675,BA,Contract,15850,2023-03-22,Mechanical Engineer,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Aristocrat Leisure,57,92,0,12
2433940808844982,BA,Part-Time,114559,2021-12-01,Sales Associate,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Customer service Sales techniques Product knowledge Cash handling Communication skills,PVH,56,101,3,11
2473564413656596,MBA,Part-Time,98216,2021-11-15,Front-End Engineer,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","JavaScript programming Frontend development Frontend frameworks (e.g., React, Angular) DOM manipulation AJAX Debugging and troubleshooting",Sherwin-Williams,56,101,2,14
2930135566212946,PhD,Intern,45702,2022-04-10,Database Developer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",Avis Budget Group,62,106,1,15
2803403100218084,M.Tech,Temporary,124515,2022-04-10,Physical Therapist,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Orthopedic assessment and treatment Rehabilitation exercises Patient education,Ashtead Group,60,91,0,10
2131683358818148,PhD,Intern,133528,2022-12-02,Java Developer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Web application development Java web frameworks (e.g., Servlets, JSP) Frontend integration User authentication Security protocols Code documentation",Colgate-Palmolive,63,92,3,13
452712612698307,BBA,Part-Time,33012,2023-02-06,Nurse Practitioner,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Nursing care Patient assessment Health promotion Medication administration Electronic health records (EHR),United Services Automobile Assn.,62,104,0,15
1548286882026603,BCA,Full-Time,73881,2022-01-26,Legal Advisor,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Legal counsel Legal advice Contract negotiation Legal research Litigation support Client representation Legal writing Regulatory compliance,National Grid,59,117,1,9
551720735916261,MCA,Temporary,111006,2023-03-05,Dental Hygienist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Dental public health principles Community outreach and education Dental health program planning Epidemiology knowledge Public health regulations knowledge,Tata Motors,62,114,3,9
1407540951994249,PhD,Temporary,65850,2023-05-11,Investment Banker,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Financial analysis Data analysis Financial modeling,Darden Restaurants,57,123,1,15
3048784395470776,M.Tech,Full-Time,58344,2023-02-07,Marketing Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Marketing analytics Data analysis Data visualization Market research Google Analytics Marketing automation Reporting tools,Watsco,62,104,0,12
2397889108471244,MCA,Part-Time,101121,2022-07-22,Supply Chain Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Tractor Supply,56,80,3,15
1254826091538484,B.Com,Contract,38775,2023-06-21,Market Analyst,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Competitive analysis Market research Data analysis Business strategy Industry knowledge,Hindustan Petroleum Corporation Limited (HPCL),60,112,4,13
551529790652907,B.Tech,Temporary,79160,2022-08-24,Chemical Analyst,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Quality control Quality assurance QC testing methods Compliance standards Root cause analysis Documentation Statistical analysis,Lithia Motors,60,118,1,9
3076159733390493,M.Tech,Full-Time,41895,2022-12-16,Inventory Analyst,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Inventory management Stock control Demand forecasting Inventory tracking systems Supply chain coordination Problem-solving skills,Dixons Carphone,62,117,4,13
1508989295142445,MCA,Temporary,127200,2023-06-09,Network Engineer,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)",SVB Financial Group,58,130,3,12
2294619035474741,BCA,Temporary,85340,2022-06-06,Digital Marketing Specialist,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy","Square, Inc.",59,128,0,15
1416086712457273,PhD,Part-Time,88961,2022-03-27,Social Media Manager,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Sprint Corporation,62,86,1,11
919995792608587,MBA,Contract,25792,2022-05-18,Marketing Specialist,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Digital marketing strategy Social media marketing Content creation SEO (Search Engine Optimization) PPC advertising Analytics and reporting,Fluor,60,94,2,11
2669739431279898,B.Tech,Temporary,93173,2022-01-22,Software Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",Alcoa,56,103,0,11
2948895942972405,PhD,Intern,41066,2023-02-27,Executive Assistant,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,Aflac,56,105,4,12
1743819292693013,MCA,Full-Time,34478,2022-04-10,Software Architect,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Enterprise architecture Business strategy alignment IT governance and compliance,Airtel Africa,59,84,4,11
1951021811942019,B.Com,Intern,63999,2023-08-11,Speech Therapist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Adult speech therapy Speech-language assessment Rehabilitation techniques Swallowing disorders Communication skills,Coupang,62,97,5,9
2091740087084362,BBA,Full-Time,65578,2022-10-24,UX/UI Designer,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Hindalco Industries,65,93,5,15
1300573323972613,BBA,Part-Time,19115,2023-02-03,Digital Marketing Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",Activision Blizzard,56,82,3,12
2997031456444818,B.Tech,Contract,86604,2023-08-15,Tax Consultant,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",International tax law knowledge Transfer pricing Cross-border tax planning Tax treaties and agreements Foreign tax credits International tax compliance Transfer pricing documentation Multinational tax strategies Client relationship management Communication skills Tax software proficiency,Avenue Supermarts (DMart),62,96,5,14
2752369074871452,MBA,Full-Time,14375,2022-07-03,Project Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Agile methodologies Scrum or Kanban Team collaboration Agile tools (e.g., Jira)",Air Products & Chemicals,63,112,5,11
1333610479326535,PhD,Part-Time,38407,2021-10-23,Finance Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Accounting principles Financial reporting Team management Budgeting Financial analysis,CMS Energy,61,95,3,11
1147475541877008,BA,Contract,82329,2022-07-09,Pharmaceutical Sales Representative,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Medical product knowledge Understanding of healthcare regulations Relationship building with healthcare professionals Sales forecasting and planning Medical sales techniques,Skechers U.S.A.,58,111,4,12
1032842543971530,B.Tech,Intern,103963,2022-07-26,Product Manager,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,Kainos Group,59,111,2,15
2276016402102005,BA,Part-Time,38611,2023-09-02,Marketing Analyst,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Sinochem Group,59,83,0,8
1569891469541248,BCA,Contract,36887,2023-01-04,Customer Support Specialist,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,Rockwell Automation,61,125,5,14
1030633425132755,BCA,Intern,73883,2023-04-22,HR Coordinator,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Training program coordination Training material development Learning management systems,W.R. Berkley,58,127,2,15
1645756296719849,B.Tech,Temporary,119074,2023-07-13,Social Worker,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",School social work principles Student assessment and intervention Special education laws Individualized education plans (IEPs) Crisis management Collaboration with educators Family engagement Advocacy Empathy and communication Documentation Cultural competence Licensing and certification,Caesars Entertainment,60,112,1,15
2652062026756893,PhD,Temporary,73906,2022-02-08,Financial Advisor,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Investment strategies Portfolio management Financial planning Risk assessment Regulatory compliance,UFP Industries,63,128,3,12
1715154735029204,BBA,Temporary,107098,2021-10-17,Marketing Manager,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Product positioning and messaging Market research and analysis Product launch planning Competitive analysis Marketing collateral creation Pricing strategies Cross-functional collaboration,TD Synnex,56,102,2,12
716902358924271,M.Com,Part-Time,19866,2023-09-05,Network Security Specialist,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","SOC operations Security incident response Threat detection Log analysis Security tools (e.g., IDS/IPS) Security alerts triage",Energy Transfer,58,84,1,11
3016822260118572,M.Com,Intern,75689,2022-04-29,UX/UI Designer,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Huntington Ingalls Industries,65,87,0,10
2268308962570496,MBA,Part-Time,124435,2022-01-12,Digital Marketing Specialist,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",Casey's General Stores,58,83,2,8
362863555304116,M.Tech,Intern,119991,2022-01-18,Executive Assistant,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,Colgate-Palmolive,63,113,3,8
296274794535935,M.Com,Full-Time,95504,2022-07-28,Human Resources Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Employee conflict resolution HR compliance Employee engagement Communication skills,PBF Energy,63,124,0,10
1953182444256334,B.Com,Temporary,98130,2022-09-20,Brand Manager,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Brand strategy development Market research and analysis Competitive analysis Brand positioning and messaging Creative direction and collaboration,Target,65,123,2,11
2141011622019880,BA,Intern,98173,2021-10-02,Front-End Developer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Web accessibility standards (e.g., WCAG) Assistive technologies Accessibility testing tools HTML and CSS for accessibility ARIA (Accessible Rich Internet Applications) User experience (UX) for accessibility Usability testing with individuals with disabilities Collaboration Attention to detail",Munich Re Group,58,101,4,11
1116944039344270,B.Tech,Part-Time,32874,2022-03-22,Sales Representative,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building",Cochlear Limited,55,88,1,15
820437641879963,B.Tech,Part-Time,48880,2022-04-08,Teacher,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Expertise in a specific subject area Knowledge of curriculum standards Instructional design Assessment development Educational technology proficiency,Micro Focus International,65,108,5,10
2568809050909824,PhD,Intern,30661,2021-12-02,Environmental Engineer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Sustainability practices Environmental management systems Green certifications,Genuine Parts,65,88,5,8
859536396946135,BA,Full-Time,49426,2022-05-15,Urban Planner,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,XPO,58,114,2,13
540529858189102,BCA,Intern,107629,2022-07-03,Customer Support Specialist,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Help desk support Ticket resolution IT troubleshooting Customer service skills Technical knowledge Documentation and knowledge base maintenance Communication and interpersonal skills,Expedia Group,56,111,2,8
1574646044542334,B.Tech,Contract,104164,2023-07-10,Customer Support Specialist,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,ZTE Corporation,57,130,3,14
1916694611110901,PhD,Full-Time,65446,2022-01-12,UX/UI Designer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,Airbnb,60,96,1,11
1145954678765626,BA,Part-Time,15230,2022-09-02,Civil Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Water resources engineering Hydrology and hydraulics Environmental impact assessment Water resource modeling software Watershed management,IBM (International Business Machines Corporation),57,93,0,13
167793100387647,BA,Intern,93684,2022-04-25,Social Media Manager,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Kingfisher plc,64,91,0,12
1414775783252019,M.Com,Intern,133278,2023-04-01,Nurse Practitioner,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Acute care nursing Emergency medicine Critical care Diagnostic tests Treatment planning,PI Industries,58,87,5,11
1185731936271380,PhD,Temporary,59958,2021-09-25,UX/UI Designer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,Rolls-Royce Holdings,64,93,4,15
733070798220120,BCA,Part-Time,126167,2021-12-21,Process Engineer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Chemical engineering Process design Chemical reactions Safety protocols Laboratory techniques Problem-solving skills,Sartorius AG,57,105,0,15
2613035297119166,B.Com,Full-Time,127165,2023-07-20,Software Architect,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Cloud computing platforms (AWS, Azure, etc.) Cloud security Containerization (Docker, Kubernetes)",Walmart,60,85,4,15
1524783085000606,B.Tech,Full-Time,52207,2022-10-10,Copywriter,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,Lufthansa Group,63,127,3,12
1787111417233466,B.Tech,Intern,45193,2022-03-25,Copywriter,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,Viatris,63,113,2,8
2286166685531055,B.Tech,Temporary,75989,2022-02-09,Brand Manager,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Marketing analytics Data analysis tools (e.g., Google Analytics, Adobe Analytics) Brand performance measurement Consumer behavior analysis Campaign effectiveness evaluation",Equitable Holdings,55,81,2,9
1383467517134944,BBA,Part-Time,74181,2023-07-09,Procurement Manager,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Munich Re Group,59,129,4,15
1106310743374625,M.Tech,Full-Time,34179,2021-12-15,Architect,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Architectural project management Construction documents Building systems Design coordination Client communication,BMW Group,57,113,3,13
2610819920117975,M.Com,Part-Time,63516,2023-05-11,Front-End Developer,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Web accessibility standards (e.g., WCAG) Assistive technologies Accessibility testing tools HTML and CSS for accessibility ARIA (Accessible Rich Internet Applications) User experience (UX) for accessibility Usability testing with individuals with disabilities Collaboration Attention to detail",Northrop Grumman,58,111,1,10
2022695712118028,PhD,Part-Time,63531,2023-03-14,Chemical Analyst,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Research chemistry Experimental design Data interpretation Chemical synthesis Research protocols Scientific writing Problem-solving skills,Altice USA,57,128,0,15
547528481773887,BCA,Temporary,30723,2021-09-16,Account Director,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills,Commonwealth Bank of Australia,64,126,1,15
2829658810433729,BA,Full-Time,100716,2023-07-26,Network Administrator,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,Targa Resources,59,92,2,9
1001583268532980,BCA,Part-Time,127431,2021-12-05,Marketing Manager,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Product positioning and messaging Market research and analysis Product launch planning Competitive analysis Marketing collateral creation Pricing strategies Cross-functional collaboration,Nvidia,58,128,0,9
2434048978152442,M.Tech,Contract,69148,2023-01-03,Physician Assistant,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Medical knowledge and clinical skills Patient care and assessment Communication and empathy,Symrise AG,64,89,2,13
2451842334088280,PhD,Temporary,80793,2021-12-17,SEO Analyst,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Technical SEO Website audits SEO tools (e.g., Screaming Frog, Ahrefs) Schema markup Site speed optimization XML sitemaps Canonicalization",Huntington Bancshares,59,105,1,8
1220454552418432,M.Com,Intern,13875,2021-09-24,Chemical Analyst,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Quality control Quality assurance QC testing methods Compliance standards Root cause analysis Documentation Statistical analysis,Petrofac,55,125,5,8
1636942199837361,BCA,Contract,45060,2023-04-12,Tax Consultant,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",International tax law knowledge Transfer pricing Cross-border tax planning Tax treaties and agreements Foreign tax credits International tax compliance Transfer pricing documentation Multinational tax strategies Client relationship management Communication skills Tax software proficiency,Indian Oil Corporation,64,115,0,10
909434890345394,B.Tech,Temporary,93744,2023-01-16,UX/UI Designer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Aramark,55,121,3,15
55816463172502,M.Com,Full-Time,16569,2022-10-25,Content Writer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Copywriting Content creation SEO Marketing strategies Creativity,Exxon Mobil Corporation,65,106,2,11
166883415842730,M.Tech,Full-Time,35533,2022-04-10,Family Nurse Practitioner,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Pediatric healthcare Pediatric assessment Pediatric treatment Patient education Pediatric pharmacology,CF Industries Holdings,58,83,5,13
3004509392324283,B.Tech,Temporary,86811,2021-12-22,Public Relations Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Brand management Public relations Brand storytelling Influencer marketing Media monitoring,Domino's Pizza Group,55,101,4,14
1059066832582058,MBA,Temporary,127268,2021-09-30,Public Relations Specialist,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Media relations Press releases Media outreach Crisis communication Public relations strategies,JD Wetherspoon,57,126,4,9
364281198982738,BBA,Part-Time,35745,2022-09-07,Database Developer,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",InterContinental Hotels Group,61,95,5,11
2521861567235183,B.Tech,Part-Time,52027,2023-05-03,Marketing Director,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Digital marketing strategy Marketing analytics Team leadership Content marketing SEO and SEM proficiency,Westlake,56,87,1,15
